Computer	Share	IsEveryoneAllowed	IsCurrentUserAllowed
BSLIROODSFL895.BSLI.COM	C$	False	False
BSLIROODSFL895.BSLI.COM	D$	False	False
BSLIROODSFL895.BSLI.COM	print$	True	True
ABHIRAIAGSL494.BSLI.COM	ADMIN$	False	False
ABHIRAIAGSL494.BSLI.COM	C$	False	False
ABHIRAIAGSL494.BSLI.COM	D$	False	False
ABHIRAIAGSL494.BSLI.COM	print$	True	True
ABFLTCLSAPUDB.BSLI.COM	A3S	True	True
ABFLTCLSAPUDB.BSLI.COM	A3S_HFC	True	True
ABFLTCLSAPUDB.BSLI.COM	ABFL	True	True
ABFLTCLSAPUDB.BSLI.COM	ABFL2	True	True
ABFLTCLSAPUDB.BSLI.COM	ABHFL	True	True
ABFLTCLSAPUDB.BSLI.COM	ADMIN$	False	False
ABFLTCLSAPUDB.BSLI.COM	BadDebts_JV	True	True
ABFLTCLSAPUDB.BSLI.COM	bin	True	True
ABFLTCLSAPUDB.BSLI.COM	C$	False	False
ABFLTCLSAPUDB.BSLI.COM	D$	False	False
ABFLTCLSAPUDB.BSLI.COM	E	True	True
ABFLTCLSAPUDB.BSLI.COM	E$	False	False
ABFLTCLSAPUDB.BSLI.COM	EPS	True	True
ABFLTCLSAPUDB.BSLI.COM	Error	True	True
ABFLTCLSAPUDB.BSLI.COM	F	True	True
ABFLTCLSAPUDB.BSLI.COM	F$	False	False
ABFLTCLSAPUDB.BSLI.COM	FAIL	True	True
ABFLTCLSAPUDB.BSLI.COM	Failed	True	True
ABFLTCLSAPUDB.BSLI.COM	FAILED2	True	True
ABFLTCLSAPUDB.BSLI.COM	Failed3	True	True
ABFLTCLSAPUDB.BSLI.COM	Failed4	False	False
ABFLTCLSAPUDB.BSLI.COM	Failed5	True	True
ABFLTCLSAPUDB.BSLI.COM	FAILED6	True	True
ABFLTCLSAPUDB.BSLI.COM	FinnOne	True	True
ABFLTCLSAPUDB.BSLI.COM	Finnone_RTL_Recon_Automation	True	True
ABFLTCLSAPUDB.BSLI.COM	GenericEncryption_Client_1	False	False
ABFLTCLSAPUDB.BSLI.COM	H2H	True	True
ABFLTCLSAPUDB.BSLI.COM	H2H_HDFC_IN	True	True
ABFLTCLSAPUDB.BSLI.COM	H2H_HDFC_OUT	True	True
ABFLTCLSAPUDB.BSLI.COM	HDFC_H2H	True	True
ABFLTCLSAPUDB.BSLI.COM	HERALD LOGIC	True	True
ABFLTCLSAPUDB.BSLI.COM	IBL	True	True
ABFLTCLSAPUDB.BSLI.COM	IN	True	True
ABFLTCLSAPUDB.BSLI.COM	IN2	True	True
ABFLTCLSAPUDB.BSLI.COM	IN3	True	True
ABFLTCLSAPUDB.BSLI.COM	IN4	True	True
ABFLTCLSAPUDB.BSLI.COM	IN5	True	True
ABFLTCLSAPUDB.BSLI.COM	IN6	True	True
ABFLTCLSAPUDB.BSLI.COM	IN7	True	True
ABFLTCLSAPUDB.BSLI.COM	Inprogress	True	True
ABFLTCLSAPUDB.BSLI.COM	Input	True	True
ABFLTCLSAPUDB.BSLI.COM	Input2	False	False
ABFLTCLSAPUDB.BSLI.COM	Input3	True	True
ABFLTCLSAPUDB.BSLI.COM	Input4	True	True
ABFLTCLSAPUDB.BSLI.COM	Kalpesh	False	False
ABFLTCLSAPUDB.BSLI.COM	L$	False	False
ABFLTCLSAPUDB.BSLI.COM	MINACS_Account_data	True	True
ABFLTCLSAPUDB.BSLI.COM	New folder	True	True
ABFLTCLSAPUDB.BSLI.COM	Nomosone	True	True
ABFLTCLSAPUDB.BSLI.COM	OUT	True	True
ABFLTCLSAPUDB.BSLI.COM	OUT2	True	True
ABFLTCLSAPUDB.BSLI.COM	Payroll_JV	True	True
ABFLTCLSAPUDB.BSLI.COM	Retail Error	True	True
ABFLTCLSAPUDB.BSLI.COM	Retail Input	True	True
ABFLTCLSAPUDB.BSLI.COM	Retail Sucess	True	True
ABFLTCLSAPUDB.BSLI.COM	RSILAccountsData	True	True
ABFLTCLSAPUDB.BSLI.COM	saploc	False	False
ABFLTCLSAPUDB.BSLI.COM	sapmnt	True	True
ABFLTCLSAPUDB.BSLI.COM	Success	True	True
ABFLTCLSAPUDB.BSLI.COM	SUCCESS2	True	True
ABFLTCLSAPUDB.BSLI.COM	SUCCESS3	True	True
ABFLTCLSAPUDB.BSLI.COM	Success4	True	True
ABFLTCLSAPUDB.BSLI.COM	Success5	False	False
ABFLTCLSAPUDB.BSLI.COM	Success6	True	True
ABFLTCLSAPUDB.BSLI.COM	SUCCESS7	True	True
ABFLTCLSAPUDB.BSLI.COM	Sucess	True	True
ABFLTCLSAPUDB.BSLI.COM	T$	False	False
ABFLTCLSAPUDB.BSLI.COM	trans	True	True
ABFLTCLSAPUDB.BSLI.COM	usr	True	True
ABFLTCLSAPUDB.BSLI.COM	VeeFin	False	False
ABFLTCLSAPUDB.BSLI.COM	VeeFin2	True	True
ABFLTCLSAPUDB.BSLI.COM	ZER_TB_FTP	True	True
ABFLLT4N5B2B3.BSLI.COM	ADMIN$	False	False
ABFLLT4N5B2B3.BSLI.COM	C$	False	False
ABFLLT4N5B2B3.BSLI.COM	print$	True	True
ABFLLTJ8DB2B3.BSLI.COM	ADMIN$	False	False
ABFLLTJ8DB2B3.BSLI.COM	C$	False	False
ABFLLT13JB2B3.BSLI.COM	ADMIN$	False	False
ABFLLT13JB2B3.BSLI.COM	C$	False	False
BSLIGORSTL211.BSLI.COM	ADMIN$	False	False
BSLIGORSTL211.BSLI.COM	C$	False	False
BSLIGORSTL211.BSLI.COM	D$	False	False
BSLIGORSTL211.BSLI.COM	E$	False	False
BSLIGORSTL211.BSLI.COM	Users	True	True
BSLIPUAAPCD291.BSLI.COM	ADMIN$	False	False
BSLIPUAAPCD291.BSLI.COM	C$	False	False
BSLIPUAAPCD291.BSLI.COM	D	True	True
BSLIPUAAPCD291.BSLI.COM	D$	False	False
BSLIPUAAPCD291.BSLI.COM	SCCMContentLib$	True	True
BSLIPUAAPCD291.BSLI.COM	SMS_DP$	False	False
ABFLLTGM5B2B3.BSLI.COM	ADMIN$	False	False
ABFLLTGM5B2B3.BSLI.COM	C$	False	False
ABFLLT99DB2B3.BSLI.COM	ADMIN$	False	False
ABFLLT99DB2B3.BSLI.COM	C$	False	False
ABFLLT99DB2B3.BSLI.COM	print$	True	True
ABFLLT1N5B2B3.BSLI.COM	ADMIN$	False	False
ABFLLT1N5B2B3.BSLI.COM	C$	False	False
ABFLLT1N5B2B3.BSLI.COM	print$	True	True
ABHIKOLFOPL255.BSLI.COM	ADMIN$	False	False
ABHIKOLFOPL255.BSLI.COM	C$	False	False
ABHIKOLFOPL255.BSLI.COM	E$	False	False
ABHIKOLFOPL255.BSLI.COM	print$	True	True
BSLISOMDML500.BSLI.COM	ADMIN$	False	False
BSLISOMDML500.BSLI.COM	C$	False	False
BSLISOMDML500.BSLI.COM	D$	False	False
BSLISOMDML500.BSLI.COM	Feroz khan Back up 25.11.22	False	False
BSLIRTTPDL024.BSLI.COM	ADMIN$	False	False
BSLIRTTPDL024.BSLI.COM	C$	False	False
BSLIRTTPDL024.BSLI.COM	D$	False	False
ABFLLTB1JB2B3.BSLI.COM	ADMIN$	False	False
ABFLLTB1JB2B3.BSLI.COM	C$	False	False
BSLIMLRADML815.BSLI.COM	ADMIN$	False	False
BSLIMLRADML815.BSLI.COM	C$	False	False
BSLIMLRADML815.BSLI.COM	E$	False	False
BSLIMLRADML815.BSLI.COM	Users	True	True
ABFLLTD3KB2B3.BSLI.COM	ADMIN$	False	False
ABFLLTD3KB2B3.BSLI.COM	C$	False	False
ABFLLTCZJB2B3.BSLI.COM	ADMIN$	False	False
ABFLLTCZJB2B3.BSLI.COM	C$	False	False
BSLIMUZTPDL338.BSLI.COM	ADMIN$	False	False
BSLIMUZTPDL338.BSLI.COM	C$	False	False
BSLIMUZTPDL338.BSLI.COM	D$	False	False
ABFSTCLHRMSUDB.BSLI.COM	ADMIN$	False	False
ABFSTCLHRMSUDB.BSLI.COM	C$	False	False
ABFSTCLHRMSUDB.BSLI.COM	D$	False	False
ABFSTCLHRMSUDB.BSLI.COM	E drive	True	True
ABFSTCLHRMSUDB.BSLI.COM	E$	False	False
ABFSTCLHRMSUDB.BSLI.COM	F$	False	False
ABFSTCLHRMSUDB.BSLI.COM	HRMS_View_Reports	False	False
ABFSTCLHRMSUDB.BSLI.COM	print$	True	True
ABFSTCLHRMSUDB.BSLI.COM	Soft	True	True
ABFLLT8VCB2B3.BSLI.COM	ADMIN$	False	False
ABFLLT8VCB2B3.BSLI.COM	C$	False	False
BMFIBBDL086.BSLI.COM	ADMIN$	False	False
BMFIBBDL086.BSLI.COM	C$	False	False
BMFIBBDL086.BSLI.COM	D$	False	False
BMFIBBDL086.BSLI.COM	print$	True	True
ABHFLLTJ4Y32B3.BSLI.COM	ADMIN$	False	False
ABHFLLTJ4Y32B3.BSLI.COM	C$	False	False
ABHFLLTJ4Y32B3.BSLI.COM	print$	True	True
BSLIJDGDSFL500.BSLI.COM	ADMIN$	False	False
BSLIJDGDSFL500.BSLI.COM	C$	False	False
BSLIJDGDSFL500.BSLI.COM	D$	False	False
BSLIJDGDSFL500.BSLI.COM	print$	True	True
BSLIJDGDSFL500.BSLI.COM	Shailendra Sahu	True	True
ABCTCLHYPAPS05.BSLI.COM	a2p3w2ky.lts	False	False
ABCTCLHYPAPS05.BSLI.COM	ADMIN$	False	False
ABCTCLHYPAPS05.BSLI.COM	C$	False	False
ABCTCLHYPAPS05.BSLI.COM	d3iz1ut1.3v2	False	False
ABCTCLHYPAPS05.BSLI.COM	diy4v1nu.xzs	False	False
ABCTCLHYPAPS05.BSLI.COM	njsp0rkn.z3k	False	False
ABCTCLHYPAPS05.BSLI.COM	print$	True	True
LIMURUCAP1PRVI.BSLI.COM	ADMIN$	False	False
LIMURUCAP1PRVI.BSLI.COM	C$	False	False
LIMURUCAP1PRVI.BSLI.COM	D$	False	False
LIMURUCAP1PRVI.BSLI.COM	print$	True	True
ABFLLT10KB2B3.BSLI.COM	ADMIN$	False	False
ABFLLT10KB2B3.BSLI.COM	C$	False	False
ABFLLT4VHB2B3.BSLI.COM	ADMIN$	False	False
ABFLLT4VHB2B3.BSLI.COM	C$	False	False
ABFLLT4VHB2B3.BSLI.COM	scan	True	True
ABFLTDCAOPSR17.BSLI.COM	ADMIN$	False	False
ABFLTDCAOPSR17.BSLI.COM	C$	False	False
LIMURUCAP1UTVI.BSLI.COM	ADMIN$	False	False
LIMURUCAP1UTVI.BSLI.COM	C$	False	False
LIMURUCAP1UTVI.BSLI.COM	D$	False	False
LIMURUCAP1UTVI.BSLI.COM	print$	True	True
ABCTCLHYPAPS04.BSLI.COM	4ciywaqk.xwr	False	False
ABCTCLHYPAPS04.BSLI.COM	ADMIN$	False	False
ABCTCLHYPAPS04.BSLI.COM	C$	False	False
ABCTCLHYPAPS04.BSLI.COM	gmeus41l.duc	False	False
ABCTCLHYPAPS04.BSLI.COM	od2vwkly.t0o	False	False
ABCTCLHYPAPS04.BSLI.COM	print$	True	True
ABCTCLHYPAPS04.BSLI.COM	SnapShare1727488009_8102_59108	False	False
ABCTCLHYPAPS04.BSLI.COM	uss2cmoj.uht	False	False
ABCTCLHYPAPS04.BSLI.COM	va1x1uxm.y2j	False	False
ABCTCLHYPAPS04.BSLI.COM	xp2ptdnc.e10	False	False
ABFLLT14KB2B3.BSLI.COM	ADMIN$	False	False
ABFLLT14KB2B3.BSLI.COM	C$	False	False
ABFLLT6XHB2B3.BSLI.COM	ADMIN$	False	False
ABFLLT6XHB2B3.BSLI.COM	C$	False	False
ABFLLT6XHB2B3.BSLI.COM	scan	True	True
ABFLLT6XHB2B3.BSLI.COM	Sharp Scan	True	True
ABHFLLTG3Y32B3.BSLI.COM	ADMIN$	False	False
ABHFLLTG3Y32B3.BSLI.COM	C$	False	False
ABHFLLTG3Y32B3.BSLI.COM	CANON SCAN	True	True
ABHFLLTG3Y32B3.BSLI.COM	Sharp Scanner	True	True
BSLITHNACCL091.BSLI.COM	ADMIN$	False	False
BSLITHNACCL091.BSLI.COM	C$	False	False
BSLITHNACCL091.BSLI.COM	D$	False	False
ABFLLTD2JB2B3.BSLI.COM	ADMIN$	False	False
ABFLLTD2JB2B3.BSLI.COM	C$	False	False
ABFLLTD2JB2B3.BSLI.COM	outlook file	True	True
ABHFLLT44Y32B3.BSLI.COM	ADMIN$	False	False
ABHFLLT44Y32B3.BSLI.COM	C$	False	False
ABHFLLT44Y32B3.BSLI.COM	scan	True	True
ABFLLTGXCB2B3.BSLI.COM	ADMIN$	False	False
ABFLLTGXCB2B3.BSLI.COM	C	True	True
ABFLLTGXCB2B3.BSLI.COM	C$	False	False
ABFLLTGXCB2B3.BSLI.COM	print$	True	True
ABFLLTGXCB2B3.BSLI.COM	Scan	True	True
BSLIJAYGBL661.BSLI.COM	ADMIN$	False	False
BSLIJAYGBL661.BSLI.COM	C$	False	False
BSLIJAYGBL661.BSLI.COM	D$	False	False
ABFLLT4ZGP9G3.BSLI.COM	ADMIN$	False	False
ABFLLT4ZGP9G3.BSLI.COM	C$	False	False
ABFLLT80HP9G3.BSLI.COM	ADMIN$	False	False
ABFLLT80HP9G3.BSLI.COM	C$	False	False
ABFLTCLFTPRAP1.BSLI.COM	ADMIN$	False	False
ABFLTCLFTPRAP1.BSLI.COM	C$	False	False
ABFLTCLFTPRAP1.BSLI.COM	D$	False	False
ABFLLTJ9WN9G3.BSLI.COM	ADMIN$	False	False
ABFLLTJ9WN9G3.BSLI.COM	C$	False	False
BSLIIBACTD215.BSLI.COM	ADMIN$	False	False
BSLIIBACTD215.BSLI.COM	C$	False	False
BSLIIBACTD215.BSLI.COM	D$	False	False
BSLIIBACTD215.BSLI.COM	E$	False	False
ABFLLT1NGP9G3.BSLI.COM	ADMIN$	False	False
ABFLLT1NGP9G3.BSLI.COM	C$	False	False
ABFSTCLPETALYPA.BSLI.COM	ADMIN$	False	False
ABFSTCLPETALYPA.BSLI.COM	C$	False	False
ABFSTCLPETALYPA.BSLI.COM	D$	False	False
ABFSTCLPETALYPA.BSLI.COM	TallyERP9	False	False
ABFLLT7ZGP9G3.BSLI.COM	ADMIN$	False	False
ABFLLT7ZGP9G3.BSLI.COM	C$	False	False
BSLINAGDSFL934.BSLI.COM	ADMIN$	False	False
BSLINAGDSFL934.BSLI.COM	C$	False	False
BSLINAGDSFL934.BSLI.COM	print$	True	True
BSLITHNITD333.BSLI.COM	ADMIN$	False	False
BSLITHNITD333.BSLI.COM	C$	False	False
BSLITHNITD333.BSLI.COM	D$	False	False
ABFLLTFLGP9G3.BSLI.COM	ADMIN$	False	False
ABFLLTFLGP9G3.BSLI.COM	C$	False	False
ABFLLT3GWN9G3.BSLI.COM	ADMIN$	False	False
ABFLLT3GWN9G3.BSLI.COM	C$	False	False
ABFLLTJLGP9G3.BSLI.COM	ADMIN$	False	False
ABFLLTJLGP9G3.BSLI.COM	C$	False	False
ABFLLTC1N0BG3.BSLI.COM	ADMIN$	False	False
ABFLLTC1N0BG3.BSLI.COM	C$	False	False
BSLIKOLSTL460.BSLI.COM	ADMIN$	False	False
BSLIKOLSTL460.BSLI.COM	C$	False	False
BSLIKOLSTL460.BSLI.COM	D$	False	False
BSLIKOLSTL460.BSLI.COM	E$	False	False
BSLIKOLSTL460.BSLI.COM	print$	True	True
ABHFLLT16242B3.BSLI.COM	ADMIN$	False	False
ABHFLLT16242B3.BSLI.COM	C$	False	False
ABHFLLT16242B3.BSLI.COM	print$	True	True
ABHFLLT16242B3.BSLI.COM	scan	True	True
ABFLLTBYGP9G3.BSLI.COM	ADMIN$	False	False
ABFLLTBYGP9G3.BSLI.COM	C$	False	False
ABFLLTBYGP9G3.BSLI.COM	print$	True	True
ABFSTCLTALLYPA.BSLI.COM	ADMIN$	False	False
ABFSTCLTALLYPA.BSLI.COM	C$	False	False
ABFSTCLTALLYPA.BSLI.COM	D$	False	False
ABFSTCLTALLYPA.BSLI.COM	E$	False	False
ABFLLT72N0BG3.BSLI.COM	ADMIN$	False	False
ABFLLT72N0BG3.BSLI.COM	C$	False	False
ABFLLT72N0BG3.BSLI.COM	print$	True	True
ABFLLTHHWN9G3.BSLI.COM	ADMIN$	False	False
ABFLLTHHWN9G3.BSLI.COM	C$	False	False
ABFLLTHHWN9G3.BSLI.COM	print$	True	True
ABFLLTBS8Q0B3.BSLI.COM	ADMIN$	False	False
ABFLLTBS8Q0B3.BSLI.COM	C$	False	False
ABFSTCLCRISKPA.BSLI.COM	ADMIN$	False	False
ABFSTCLCRISKPA.BSLI.COM	C$	False	False
ABFSTCLCRISKPA.BSLI.COM	D$	False	False
ABFSTCLCRISKPA.BSLI.COM	E$	False	False
ABFSTCLCRISKPA.BSLI.COM	F$	False	False
ABFLLT5NGP9G3.BSLI.COM	ADMIN$	False	False
ABFLLT5NGP9G3.BSLI.COM	C$	False	False
ABFLLT5NGP9G3.BSLI.COM	D drive Backup	True	True
ABFLLT5NGP9G3.BSLI.COM	print$	True	True
ABFSTCLCRISKPDB.BSLI.COM	ADMIN$	False	False
ABFSTCLCRISKPDB.BSLI.COM	C$	False	False
ABFSTCLCRISKPDB.BSLI.COM	D$	False	False
ABFSTCLCRISKPDB.BSLI.COM	E$	False	False
ABFSTCLCRISKPDB.BSLI.COM	F$	False	False
ABFLLTF8H0BG3.BSLI.COM	ADMIN$	False	False
ABFLLTF8H0BG3.BSLI.COM	C$	False	False
ABFLLT2B91BG3.BSLI.COM	ADMIN$	False	False
ABFLLT2B91BG3.BSLI.COM	C$	False	False
ABFLLTJFWN9G3.BSLI.COM	ADMIN$	False	False
ABFLLTJFWN9G3.BSLI.COM	C$	False	False
ABFLLTJFWN9G3.BSLI.COM	print$	True	True
ABIFIBPSFL060.BSLI.COM	ADMIN$	False	False
ABIFIBPSFL060.BSLI.COM	C$	False	False
ABIFIBPSFL060.BSLI.COM	D$	False	False
ABFLLTF9WN9G3.BSLI.COM	ADMIN$	False	False
ABFLLTF9WN9G3.BSLI.COM	C	True	True
ABFLLTF9WN9G3.BSLI.COM	C$	False	False
ABFLLTF9WN9G3.BSLI.COM	print$	True	True
ABFLLT8BWN9G3.BSLI.COM	ADMIN$	False	False
ABFLLT8BWN9G3.BSLI.COM	C$	False	False
ABFLLT8BWN9G3.BSLI.COM	print$	True	True
ABFLLT8BWN9G3.BSLI.COM	Rahul kumar43	False	False
BSLITHNCORL012.BSLI.COM	ADMIN$	False	False
BSLITHNCORL012.BSLI.COM	C$	False	False
BSLITHNCORL012.BSLI.COM	D$	False	False
ABHFLLTFCWN9G3.BSLI.COM	ADMIN$	False	False
ABHFLLTFCWN9G3.BSLI.COM	C$	False	False
ABHFLLTFCWN9G3.BSLI.COM	print$	True	True
BSLIRTHBRL992.BSLI.COM	ADMIN$	False	False
BSLIRTHBRL992.BSLI.COM	C$	False	False
BSLIRTHBRL992.BSLI.COM	D$	False	False
BSLIKLHHBRL513.BSLI.COM	ADMIN$	False	False
BSLIKLHHBRL513.BSLI.COM	C$	False	False
BSLIKLHHBRL513.BSLI.COM	D$	False	False
BSLIKLHHBRL513.BSLI.COM	New folder	True	True
ABFLLT5CH0BG3.BSLI.COM	ADMIN$	False	False
ABFLLT5CH0BG3.BSLI.COM	C$	False	False
ABFLLT5CH0BG3.BSLI.COM	Users	True	True
ABHITHNOCPNL109.BSLI.COM	ADMIN$	False	False
ABHITHNOCPNL109.BSLI.COM	C$	False	False
ABHITHNOCPNL109.BSLI.COM	D$	False	False
BSLITHNITL781.BSLI.COM	ADMIN$	False	False
BSLITHNITL781.BSLI.COM	C$	False	False
BSLITHNITL781.BSLI.COM	D$	False	False
BSLIANDDSFL138.BSLI.COM	ADMIN$	False	False
BSLIANDDSFL138.BSLI.COM	C	True	True
BSLIANDDSFL138.BSLI.COM	C$	False	False
BSLIANDDSFL138.BSLI.COM	D	True	True
BSLIANDDSFL138.BSLI.COM	D$	False	False
BSLIANDDSFL138.BSLI.COM	print$	True	True
BSLINALDSFL559.BSLI.COM	ADMIN$	False	False
BSLINALDSFL559.BSLI.COM	C$	False	False
BSLINALDSFL559.BSLI.COM	D$	False	False
BSLIYAVDSFL112.BSLI.COM	ADMIN$	False	False
BSLIYAVDSFL112.BSLI.COM	C$	False	False
BSLIYAVDSFL112.BSLI.COM	D$	False	False
BSLIYAVDSFL112.BSLI.COM	HP Installer	False	False
BSLIYAVDSFL112.BSLI.COM	print$	True	True
ABFLLTGBH0BG3.BSLI.COM	ADMIN$	False	False
ABFLLTGBH0BG3.BSLI.COM	C$	False	False
ABCTCLHYUDBS06.BSLI.COM	ADMIN$	False	False
ABCTCLHYUDBS06.BSLI.COM	C$	False	False
ABCTCLHYUDBS06.BSLI.COM	print$	True	True
BSLITHNITD272.BSLI.COM	ADMIN$	False	False
BSLITHNITD272.BSLI.COM	C$	False	False
BSLITHNITD272.BSLI.COM	D$	False	False
BSLITHNITD272.BSLI.COM	E$	False	False
ABFSTCLETLPA.BSLI.COM	ADMIN$	False	False
ABFSTCLETLPA.BSLI.COM	C$	False	False
ABFSTCLETLPA.BSLI.COM	D$	False	False
BSLIIBACTL843.BSLI.COM	ADMIN$	False	False
BSLIIBACTL843.BSLI.COM	C$	False	False
BSLIIBACTL843.BSLI.COM	D$	False	False
BSLIIBACTL843.BSLI.COM	print$	True	True
ABFLLTFLN0BG3.BSLI.COM	ADMIN$	False	False
ABFLLTFLN0BG3.BSLI.COM	C	True	True
ABFLLTFLN0BG3.BSLI.COM	C$	False	False
ABFLLTFLN0BG3.BSLI.COM	scan	False	False
BSLIDRPDSFL863.BSLI.COM	ADMIN$	False	False
BSLIDRPDSFL863.BSLI.COM	C$	False	False
BSLIDRPDSFL863.BSLI.COM	D$	False	False
BSLIDRPDSFL863.BSLI.COM	F$	False	False
BMFIBINVL013.BSLI.COM	ADMIN$	False	False
BMFIBINVL013.BSLI.COM	C$	False	False
BMFIBINVL013.BSLI.COM	D$	False	False
ABFLLTG1N0BG3.BSLI.COM	ADMIN$	False	False
ABFLLTG1N0BG3.BSLI.COM	C$	False	False
ABFLLTG1N0BG3.BSLI.COM	D	True	True
ABFLLTG1N0BG3.BSLI.COM	D$	False	False
ABFLLTG1N0BG3.BSLI.COM	Nagaraj	True	True
ABFLLT7MGP9G3.BSLI.COM	ADMIN$	False	False
ABFLLT7MGP9G3.BSLI.COM	C$	False	False
ABFLLT7MGP9G3.BSLI.COM	print$	True	True
ABFLLT2BWN9G3.BSLI.COM	ADMIN$	False	False
ABFLLT2BWN9G3.BSLI.COM	C	True	True
ABFLLT2BWN9G3.BSLI.COM	C$	False	False
ABFLLT2BWN9G3.BSLI.COM	Scan	True	True
BMFTCLENPNUATAP.BSLI.COM	ADMIN$	False	False
BMFTCLENPNUATAP.BSLI.COM	C$	False	False
BMFTCLENPNUATAP.BSLI.COM	D$	False	False
BMFTCLENPNUATAP.BSLI.COM	E$	False	False
BMFTCLENPNUATAP.BSLI.COM	F$	False	False
abifibpsfl021.bsli.com	administrator’s Public Folder	False	True
abifibpsfl021.bsli.com	if089855’s Public Folder	False	True
abifibpsfl021.bsli.com	inven36341	False	True
ABHFLLTGYWN9G3.BSLI.COM	ADMIN$	False	False
ABHFLLTGYWN9G3.BSLI.COM	C$	False	False
ABFLLT7MR55B3.BSLI.COM	ADMIN$	False	False
ABFLLT7MR55B3.BSLI.COM	C$	False	False
ABFLLT7MR55B3.BSLI.COM	D$	False	False
BSLITHNCPUL938.BSLI.COM	ADMIN$	False	False
BSLITHNCPUL938.BSLI.COM	C$	False	False
BSLITHNCPUL938.BSLI.COM	D$	False	False
ABIFIBPSFL132.BSLI.COM	ADMIN$	False	False
ABIFIBPSFL132.BSLI.COM	C$	False	False
ABIFIBPSFL132.BSLI.COM	D$	False	False
LIMUINIAP1PRVI.BSLI.COM	ADMIN$	False	False
LIMUINIAP1PRVI.BSLI.COM	C$	False	False
LIMUINIAP1PRVI.BSLI.COM	E$	False	False
LIMUINIDB2PRVI.BSLI.COM	ADMIN$	False	False
LIMUINIDB2PRVI.BSLI.COM	C$	False	False
LIMUINIDB2PRVI.BSLI.COM	print$	True	True
LIMUINIDB2PRVI.BSLI.COM	Sql 2016 setup	False	False
LIMUINIAP2PRVI.BSLI.COM	ADMIN$	False	False
LIMUINIAP2PRVI.BSLI.COM	C$	False	False
LIMUINIAP2PRVI.BSLI.COM	E$	False	False
LIMUINIAP2PRVI.BSLI.COM	print$	True	True
LIMUINIAP2PRVI.BSLI.COM	S	True	True
LIMUINIAP2PRVI.BSLI.COM	S$	False	False
ABFLLT52M0BG3.BSLI.COM	ADMIN$	False	False
ABFLLT52M0BG3.BSLI.COM	C$	False	False
ABFLLT52M0BG3.BSLI.COM	print$	True	True
BSLITHNWFHL389.BSLI.COM	ADMIN$	False	False
BSLITHNWFHL389.BSLI.COM	C$	False	False
BSLITHNWFHL389.BSLI.COM	D$	False	False
BSLITHNWFHL389.BSLI.COM	SHARED FOLDER DO NOT CUP ONLY COPY	True	True
BSLIKOLZOPL155.BSLI.COM	ADMIN$	False	False
BSLIKOLZOPL155.BSLI.COM	C$	False	False
BSLIKOLZOPL155.BSLI.COM	D$	False	False
LIMUINIDB1PRVI.BSLI.COM	ADMIN$	False	False
LIMUINIDB1PRVI.BSLI.COM	C$	False	False
LIMUINIDB1PRVI.BSLI.COM	E$	False	False
LIMUINIDB1PRVI.BSLI.COM	F$	False	False
LIMUINIDB1PRVI.BSLI.COM	G$	False	False
LIMUINIDB1PRVI.BSLI.COM	new sql server 2016 setup	False	False
LIMUINIDB1PRVI.BSLI.COM	print$	True	True
LIMUINIDB1PRVI.BSLI.COM	Q$	False	False
LIMUINIDB1PRVI.BSLI.COM	Sql Server 2016 Setup	False	False
LIMUINIDB1PRVI.BSLI.COM	U$	False	False
LIMUINIDB1PRVI.BSLI.COM	V$	False	False
BSLITHNUNDL725.BSLI.COM	ADMIN$	False	False
BSLITHNUNDL725.BSLI.COM	C$	False	False
BSLITHNUNDL725.BSLI.COM	D$	False	False
ABMLIBCSOL036.BSLI.COM	ADMIN$	False	False
ABMLIBCSOL036.BSLI.COM	C$	False	False
ABMLIBCSOL036.BSLI.COM	D$	False	False
ABMLIBCSOL036.BSLI.COM	E$	False	False
ABMLIBCSOL036.BSLI.COM	print$	True	True
BSLISITTPDL948.BSLI.COM	ADMIN$	False	False
BSLISITTPDL948.BSLI.COM	BSLI SOFTWARE	True	True
BSLISITTPDL948.BSLI.COM	C$	False	False
BSLISITTPDL948.BSLI.COM	D$	False	False
ABHFLLTCYWN9G3.BSLI.COM	ADMIN$	False	False
ABHFLLTCYWN9G3.BSLI.COM	C$	False	False
ABHFLLTCYWN9G3.BSLI.COM	print$	True	True
ABFLLT49N0BG3.BSLI.COM	ADMIN$	False	False
ABFLLT49N0BG3.BSLI.COM	C	True	True
ABFLLT49N0BG3.BSLI.COM	C$	False	False
ABFLLT49N0BG3.BSLI.COM	Rupesh	True	True
BMFIBINVL012.BSLI.COM	ADMIN$	False	False
BMFIBINVL012.BSLI.COM	C$	False	False
BMFIBINVL012.BSLI.COM	D$	False	False
ABFLLTC7Z19G3.BSLI.COM	ADMIN$	False	False
ABFLLTC7Z19G3.BSLI.COM	C$	False	False
BSLIIBACTL576.BSLI.COM	ADMIN$	False	False
BSLIIBACTL576.BSLI.COM	C$	False	False
BSLIIBACTL576.BSLI.COM	D$	False	False
BSLIRTDSF003.BSLI.COM	ADMIN$	False	False
BSLIRTDSF003.BSLI.COM	C$	False	False
BSLIRTDSF003.BSLI.COM	D$	False	False
BSLISONDSFL967.BSLI.COM	ADMIN$	False	False
BSLISONDSFL967.BSLI.COM	C	True	True
BSLISONDSFL967.BSLI.COM	C$	False	False
BSLISONDSFL967.BSLI.COM	print$	True	True
